Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,MKNSSDCR60GB,Mushkin,Chronos 60GB,822,47.2,62,https://ssd.userbenchmark.com/SpeedTest/1564/MKNSSDCR60GB
SSD,,PNY,SSD2SC120G726A104-475-27796 120GB,823,47,170,https://ssd.userbenchmark.com/SpeedTest/5173/SSD2SC120G726A104-475-27796
SSD,,OCZ,OCTANE 128GB,824,46.7,161,https://ssd.userbenchmark.com/SpeedTest/5496/OCZ-OCTANE
SSD,SSDSA2BZ300G3,Intel,710 Series 300GB,825,46.6,17,https://ssd.userbenchmark.com/SpeedTest/17911/INTEL-SSDSA2BZ300G3S
SSD,,Liteonit,LSS-24L6G 24GB,826,46.1,72,https://ssd.userbenchmark.com/SpeedTest/1985/LITEONIT-LSS-24L6G
SSD,,Crucial,C300-CTFDDAC064MAG 64GB,827,45.9,1016,https://ssd.userbenchmark.com/SpeedTest/3513/C300-CTFDDAC064MAG
SSD,,Plextor,PX-128M2S 128GB,828,45.8,110,https://ssd.userbenchmark.com/SpeedTest/5774/PLEXTOR--PX-128M2S
SSD,PT60GS25SSDR,Patriot,Torch 60GB,829,45.5,85,https://ssd.userbenchmark.com/SpeedTest/24101/Patriot-Torch
SSD,SSDSA2CW300G3,Intel,320 Series 300GB,830,45.3,816,https://ssd.userbenchmark.com/SpeedTest/3362/INTEL-SSDSA2CW300G3
SSD,CSSD-F90GB3-BK,Corsair,Force 3 90GB,831,45,913,https://ssd.userbenchmark.com/SpeedTest/4312/Corsair-Force-3-SSD
SSD,TS64GMSA720,Transcend,MSA720 mSATA 64GB,832,44.8,4,https://ssd.userbenchmark.com/SpeedTest/16849/TS64GMSA720
SSD,,Liteonit,LMT-32L3M 32GB,833,44.7,205,https://ssd.userbenchmark.com/SpeedTest/2902/LITEONIT-LMT-32L3M
SSD,PB120GS25SSDR,Patriot,Blaze 120GB,834,44.5,1132,https://ssd.userbenchmark.com/SpeedTest/16087/Patriot-Blaze-SSD
SSD,,,SiImage 50GB,835,44.1,41,https://ssd.userbenchmark.com/SpeedTest/5297/SiImage
SSD,,OCZ,SOLID3 120GB,836,44,845,https://ssd.userbenchmark.com/SpeedTest/1435/OCZ-SOLID3
SSD,WDS240G2G0A,WD,Green 240GB (2018),837,43.7,18860,https://ssd.userbenchmark.com/SpeedTest/377351/WDC-WDS240G2G0A-00JH30
SSD,TS128GSSD320,Transcend,SSD320 128GB,838,43.6,768,https://ssd.userbenchmark.com/SpeedTest/5322/TS128GSSD320
SSD,,Liteonit,LAT-128M2S 128GB,839,43.6,299,https://ssd.userbenchmark.com/SpeedTest/3797/LITEONIT-LAT-128M2S
SSD,CSSD-F180GB3-BK,Corsair,Force 3 180GB,840,43.4,747,https://ssd.userbenchmark.com/SpeedTest/3275/Corsair-Force-3-SSD
SSD,SSDSA2BZ200G3,Intel,710 Series 200GB,841,43.4,43,https://ssd.userbenchmark.com/SpeedTest/25022/INTEL-SSDSA2BZ200G3
SSD,PB60GS25SSDR,Patriot,Blaze 60GB,842,43.3,363,https://ssd.userbenchmark.com/SpeedTest/18273/Patriot-Blaze
SSD,C400-MTFDDAT064MAM,Micron,C400 RealSSD mSATA 64GB,843,43.2,124,https://ssd.userbenchmark.com/SpeedTest/6723/C400-MTFDDAT064MAM
SSD,,OCZ,AGILITY4 64GB,844,43,240,https://ssd.userbenchmark.com/SpeedTest/5686/OCZ-AGILITY4
SSD,PT120GS25SSDR,Patriot,Torch 120GB,845,43,70,https://ssd.userbenchmark.com/SpeedTest/24105/Patriot-Torch
SSD,,Intel,SSDSCIHF120A4H 120GB,846,42.9,109,https://ssd.userbenchmark.com/SpeedTest/12016/INTEL-SSDSCIHF120A4H
SSD,,OCZ,AGILITY3 128GB,847,42.8,306,https://ssd.userbenchmark.com/SpeedTest/5791/OCZ-AGILITY3
SSD,,Ocz-vertex2,3.5 120GB,848,42.8,1784,https://ssd.userbenchmark.com/SpeedTest/736/OCZ-VERTEX2-35
SSD,,,FM-25S3-120GBP3 120GB,849,42.7,288,https://ssd.userbenchmark.com/SpeedTest/8614/FM-25S3-120GBP3
SSD,,OCZ,AGILITY3 60GB,850,42.3,7632,https://ssd.userbenchmark.com/SpeedTest/1654/OCZ-AGILITY3
SSD,CSSD-F60GB3-BK,Corsair,Force 3 60GB,851,42.2,2485,https://ssd.userbenchmark.com/SpeedTest/2139/Corsair-Force-3-SSD
SSD,MKNSSDCL120GB-DX,Mushkin,Callisto Deluxe 120GB,852,41.8,65,https://ssd.userbenchmark.com/SpeedTest/4237/MKNSSDCL120GB-DX
SSD,,Adata,SX300 64GB,853,41.7,51,https://ssd.userbenchmark.com/SpeedTest/3295/ADATA-SX300
SSD,WDS120G2G0A,WD,Green 120GB (2018),854,41.5,12664,https://ssd.userbenchmark.com/SpeedTest/411798/WDC-WDS120G2G0A-00JH
SSD,CSSD-F120GB2,Corsair,Force 120GB,855,41.3,1171,https://ssd.userbenchmark.com/SpeedTest/1321/Corsair-CSSD-F120GB2
SSD,PI240GS25SSDR,Patriot,Inferno 240GB,856,41.2,17,https://ssd.userbenchmark.com/SpeedTest/21776/Patriot-Inferno-240GB-SSD
SSD,,PNY,SSD2SC240G3LC709B121-460P 240GB,857,41.2,282,https://ssd.userbenchmark.com/SpeedTest/10292/SSD2SC240G3LC709B121-460P
SSD,SSDSA2CW160G3,Intel,320 Series 160GB,858,40.9,6747,https://ssd.userbenchmark.com/SpeedTest/1192/INTEL-SSDSA2CW160G3
SSD,SSDSA2BZ100G3,Intel,710 Series 100GB,859,40.8,162,https://ssd.userbenchmark.com/SpeedTest/9161/INTEL-SSDSA2BZ100G3
SSD,,OCZ,AGILITY3 180GB,860,40.8,231,https://ssd.userbenchmark.com/SpeedTest/1341/OCZ-AGILITY3
SSD,SSDSA2CW120G3,Intel,320 Series 120GB,861,40.8,3804,https://ssd.userbenchmark.com/Intel-320-Series-120GB/Rating/1936
SSD,SDSSDP-256G-G25,SanDisk,SSD 256GB,862,39.6,1213,https://ssd.userbenchmark.com/SpeedTest/1151/SanDisk-SDSSDP256G
SSD,SDSA6GM-128G-1122,SanDisk,U110 128GB,863,39.3,664,https://ssd.userbenchmark.com/SpeedTest/11039/SanDisk-SSD-U110-128GB
SSD,,Ocz-vertex2,3.5 240GB,864,39.2,81,https://ssd.userbenchmark.com/SpeedTest/5514/OCZ-VERTEX2-35
SSD,,Intel,SSDSA2VP020G2 20GB,865,39,19,https://ssd.userbenchmark.com/SpeedTest/12923/INTEL-SSDSA2VP020G2
SSD,,Samsung,PM810 2.5" 7mm 128GB,866,39,1963,https://ssd.userbenchmark.com/SpeedTest/6796/SAMSUNG-SSD-PM810-25--7mm-128GB
SSD,,Samsung,PM830 mSATA 32GB,867,39,597,https://ssd.userbenchmark.com/SpeedTest/2575/SAMSUNG-SSD-PM830-mSATA-32GB
SSD,,PNY,SSD2SC240G3LC709B104-495 240GB,868,38.9,18,https://ssd.userbenchmark.com/SpeedTest/10642/SSD2SC240G3LC709B104-495
SSD,,Samsung,MZ7PA128HMCD-010 128GB,869,38.8,1397,https://ssd.userbenchmark.com/SpeedTest/3873/SAMSUNG-MZ7PA128HMCD-010
SSD,,Samsung,470 Series SSD 128GB,870,38.8,511,https://ssd.userbenchmark.com/SpeedTest/4655/SAMSUNG-470-Series-SSD
SSD,,OCZ,VERTEX2 60GB,871,38.7,2809,https://ssd.userbenchmark.com/SpeedTest/1338/OCZ-VERTEX2
SSD,SSDSA2CW080G3,Intel,320 Series 80GB,872,37.7,2144,https://ssd.userbenchmark.com/SpeedTest/2723/INTEL-SSDSA2CW080G3
SSD,,OCZ,AGILITY3 90GB,873,37.7,701,https://ssd.userbenchmark.com/SpeedTest/2120/OCZ-AGILITY3
SSD,SDSSDP-128G-G25,SanDisk,SSD 128GB,874,37.6,3658,https://ssd.userbenchmark.com/SpeedTest/330/SanDisk-SDSSDP128G
SSD,,Kingston,SVP100S2128G 128GB,875,37.6,355,https://ssd.userbenchmark.com/SpeedTest/2509/KINGSTON-SVP100S2128G
SSD,,Samsung,MZMPC032HBCD-000L1 32GB,876,37.5,421,https://ssd.userbenchmark.com/SpeedTest/1737/SAMSUNG-MZMPC032HBCD-000L1
SSD,,Samsung,PM81 128GB,877,37.3,39,https://ssd.userbenchmark.com/SpeedTest/1277/SAMSUNG-SSD-PM81
SSD,,,FM-25S2S-120GBP2 120GB,878,37.3,225,https://ssd.userbenchmark.com/SpeedTest/3396/FM-25S2S-120GBP2
SSD,,Corsair,Performance3 SSD 64GB,879,37.2,14,https://ssd.userbenchmark.com/SpeedTest/5387/Corsair-Performance3-SSD
SSD,,Crucial,MTFDBAK128MAG-1G1 128GB,880,37.2,535,https://ssd.userbenchmark.com/SpeedTest/1244/MTFDBAK128MAG-1G1
SSD,,PNY,SSD2SC120G3LC709B121-460P 120GB,881,37.1,365,https://ssd.userbenchmark.com/SpeedTest/9690/SSD2SC120G3LC709B121-460P
SSD,,Kingston,SVP100S264G 64GB,882,36.8,191,https://ssd.userbenchmark.com/SpeedTest/3007/KINGSTON-SVP100S264G
SSD,,Adata,S510 60GB,883,36.8,278,https://ssd.userbenchmark.com/SpeedTest/5619/ADATA-SSD-S510-60GB
SSD,,Ocz-vertex2,3.5 115GB,884,36.8,1554,https://ssd.userbenchmark.com/SpeedTest/3209/OCZ-VERTEX2-35
SSD,,OCZ,SOLID3 60GB,885,36.5,731,https://ssd.userbenchmark.com/SpeedTest/3568/OCZ-SOLID3
SSD,SVP200S390G,Kingston,SSDNow V+200 Series 90GB,886,36,384,https://ssd.userbenchmark.com/SpeedTest/3742/KINGSTON-SVP200S390G
SSD,,Apple,TS256C 251GB,887,35.9,260,https://ssd.userbenchmark.com/SpeedTest/1701/APPLE-SSD-TS256C
SSD,,Sandisk,U100 256GB,888,35.9,252,https://ssd.userbenchmark.com/SpeedTest/6688/SanDisk-SSD-U100-256GB
SSD,,Sandisk,U100 128GB,889,35.6,1254,https://ssd.userbenchmark.com/SpeedTest/2827/SanDisk-SSD-U100-128GB
SSD,,,SandForce[290900] 240GB,890,35.5,7,https://ssd.userbenchmark.com/SpeedTest/3886/SandForce-290900-
SSD,PP60GS25SSDR,Patriot,Pyro 60GB,891,35.4,411,https://ssd.userbenchmark.com/SpeedTest/3406/Patriot-Pyro
SSD,,,FM-25S2S-60GBP2 60GB,892,35.3,124,https://ssd.userbenchmark.com/SpeedTest/6020/FM-25S2S-60GBP2
SSD,CSSD-F480GB3-BK,Corsair,Force 3 480GB,893,35.2,94,https://ssd.userbenchmark.com/SpeedTest/16050/Corsair-Force-3-SSD
SSD,SSDSA2M160G2GC,Intel,X25-M 160GB,894,35.2,3662,https://ssd.userbenchmark.com/SpeedTest/2803/INTEL-SSDSA2M160G2GC
SSD,,Toshiba,THNS512GG8BBAA 512GB,895,35.2,48,https://ssd.userbenchmark.com/SpeedTest/5630/TOSHIBA-THNS512GG8BBAA
SSD,SDSSDP-064G-G25,SanDisk,SSD 64GB,896,35.2,1690,https://ssd.userbenchmark.com/SpeedTest/1471/SanDisk-SDSSDP064G
SSD,,Team,XS2 SSD 60GB,897,35.2,33,https://ssd.userbenchmark.com/SpeedTest/9202/TEAM-XS2-SSD
SSD,,,CRUCIAL-CT28M225 128GB,898,35.1,10,https://ssd.userbenchmark.com/SpeedTest/6964/CRUCIAL-CT28M225
SSD,CSSD-F60GB2,Corsair,Force 60GB,899,35.1,1017,https://ssd.userbenchmark.com/SpeedTest/301/Corsair-CSSD-F60GB2
SSD,,Corsair,CSSD-V128GB2 128GB,900,35,136,https://ssd.userbenchmark.com/SpeedTest/6077/Corsair-CSSD-V128GB2
SSD,SDSSDH120GG25,SanDisk,Ultra 120GB,901,34.8,356,https://ssd.userbenchmark.com/SpeedTest/2141/SanDisk-SDSSDH120GG25
SSD,,Sandisk,U100 64GB,902,34.7,237,https://ssd.userbenchmark.com/SpeedTest/1019/SanDisk-SSD-U100-64GB
SSD,SSDMCEAC030B301,Intel,525 Series mSATA 30GB,903,34.5,29,https://ssd.userbenchmark.com/SpeedTest/1644/INTEL-SSDMCEAC030B3
SSD,,OCZ,AGILITY2 115GB,904,34.4,140,https://ssd.userbenchmark.com/SpeedTest/4561/OCZ-AGILITY2
SSD,,Sandisk,U100 252GB,905,34.4,109,https://ssd.userbenchmark.com/SpeedTest/7207/SanDisk-SSD-U100-252GB
SSD,PI100GS25SSDR,Patriot,Inferno 100GB,906,34.4,12,https://ssd.userbenchmark.com/SpeedTest/22519/Patriot-Inferno-100GB-SSD
SSD,MKNSSDCL60GB-DX,Mushkin,Callisto Deluxe 60GB,907,34.2,149,https://ssd.userbenchmark.com/SpeedTest/9311/Mushkin-MKNSSDCL60GB-DX
SSD,SV200S3128G,Kingston,SSDNow V Series 128GB,908,34.1,62,https://ssd.userbenchmark.com/SpeedTest/2473/KINGSTON-SV200S3128G
SSD,,Sandisk,SC032G 32GB,909,34.1,436,https://ssd.userbenchmark.com/SpeedTest/9220/SanDisk-SDSSDRC032G
SSD,SSDSA2M120G2GC,Intel,X25-M 120GB,910,33.8,978,https://ssd.userbenchmark.com/SpeedTest/993/INTEL-SSDSA2M120G2GC
SSD,SSDSA2M080G2GC,Intel,X25-M 80GB,911,33.7,6066,https://ssd.userbenchmark.com/SpeedTest/1145/INTEL-SSDSA2M080G2GC
SSD,PI60GS25SSDR,Patriot,Inferno 60GB,912,33.7,94,https://ssd.userbenchmark.com/SpeedTest/2811/Patriot-Inferno-60GB-SSD
SSD,,OCZ,AGILITY3 480GB,913,33.5,423,https://ssd.userbenchmark.com/SpeedTest/5217/OCZ-AGILITY3
SSD,,Samsung,PM810 mSATA 128GB,914,33.2,211,https://ssd.userbenchmark.com/SpeedTest/10016/SAMSUNG-SSD-PM810-mSATA-128GB
SSD,CSSD-F115GB2,Corsair,Force 115GB,915,33.2,142,https://ssd.userbenchmark.com/SpeedTest/455/Corsair-CSSD-F115GB2-A
SSD,,Ocz-vertex2,3.5 180GB,916,33.2,85,https://ssd.userbenchmark.com/SpeedTest/2608/OCZ-VERTEX2-35
SSD,,Sandisk,U100 124GB,917,33.1,162,https://ssd.userbenchmark.com/SpeedTest/6235/SanDisk-SSD-U100-124GB
SSD,,OCZ,VERTEX2 100GB,918,33.1,428,https://ssd.userbenchmark.com/SpeedTest/2400/OCZ-VERTEX2
SSD,,OCZ,VERTEX2 160GB,919,33,64,https://ssd.userbenchmark.com/SpeedTest/8902/OCZ-VERTEX2
SSD,,Toshiba,THNS064GG2BNAA 64GB,920,32.9,19,https://ssd.userbenchmark.com/SpeedTest/6726/TOSHIBA-THNS064GG2BNAA
SSD,SNV325S2,Kingston,SSDNow V+ Series 128GB,921,32.3,471,https://ssd.userbenchmark.com/SpeedTest/7304/KINGSTON-SNV325S2
SSD,,Samsung,470 Series SSD 64GB,922,32.1,557,https://ssd.userbenchmark.com/SpeedTest/7582/SAMSUNG-470-Series-SSD
SSD,SNVP325S264GB,Kingston,SSDNow V+ Series 64GB,923,32,370,https://ssd.userbenchmark.com/SpeedTest/2589/KINGSTON-SNVP325S264GB
SSD,,Sandisk,U100 SMG2 126GB,924,31.8,203,https://ssd.userbenchmark.com/SpeedTest/2375/SanDisk-SSD-U100-SMG2
SSD,,Samsung,MZMPA128HMFU-000H1 128GB,925,31.7,547,https://ssd.userbenchmark.com/SpeedTest/4995/SAMSUNG-MZMPA128HMFU-000H1
SSD,,Toshiba,THNS128GG4BBAA 128GB,926,31.4,242,https://ssd.userbenchmark.com/SpeedTest/3481/TOSHIBA-THNS128GG4BBAA
SSD,,Corsair,CSSD-F80GBP2 90GB,927,31.1,96,https://ssd.userbenchmark.com/SpeedTest/7896/Corsair-CSSD-F80GBP2
SSD,,OCZ,VERTEX2 50GB,928,31,190,https://ssd.userbenchmark.com/SpeedTest/3237/OCZ-VERTEX2
SSD,CSSD-F40GB2,Corsair,Force 40GB,929,30.8,188,https://ssd.userbenchmark.com/SpeedTest/7389/Corsair-CSSD-F40GB2-A
SSD,,Ocz-vertex2,3.5 90GB,930,30.6,397,https://ssd.userbenchmark.com/SpeedTest/2397/OCZ-VERTEX2-35
SSD,,OCZ,VERTEX PLUS 120GB,931,30.6,539,https://ssd.userbenchmark.com/SpeedTest/5805/OCZ-VERTEX-PLUS
SSD,,OCZ,VERTEX 128GB,932,30.4,245,https://ssd.userbenchmark.com/SpeedTest/2560/OCZ-VERTEX
SSD,,OCZ,VERTEX-PLUS 120GB,933,30.2,189,https://ssd.userbenchmark.com/SpeedTest/4685/OCZ-VERTEX-PLUS
SSD,,Intel,SSDSA2CT040G3 40GB,934,30.1,927,https://ssd.userbenchmark.com/SpeedTest/5899/INTEL-SSDSA2CT040G3
SSD,,Patriot,Torqx 2 64GB SSD,935,29.8,194,https://ssd.userbenchmark.com/SpeedTest/5143/Patriot-Torqx-2-64GB-SSD
SSD,,Samsung,MZMPA064HMDR-000 64GB,936,29.7,22,https://ssd.userbenchmark.com/SpeedTest/5090/SAMSUNG-MZMPA064HMDR-000
SSD,,Sandisk,U100 24GB,937,29.5,712,https://ssd.userbenchmark.com/SpeedTest/3926/SanDisk-SSD-U100-24GB
SSD,SSDSA1M160G2HP,Intel,X18-M 160GB,938,29.4,277,https://ssd.userbenchmark.com/SpeedTest/3864/INTEL-SSDSA1M160G2HP
SSD,NOC-MSATA-60G,OCZ,Nocti Series mSATA 60GB,939,29.2,31,https://ssd.userbenchmark.com/SpeedTest/4546/OCZ-NOCTI
SSD,SV200S364G,Kingston,SSDNow V Series 64GB,940,28.3,763,https://ssd.userbenchmark.com/SpeedTest/3816/KINGSTON-SV200S364G
SSD,,Toshiba,THNS128GG4BAAA-NonFDE 128GB,941,28.3,239,https://ssd.userbenchmark.com/SpeedTest/5893/TOSHIBA-THNS128GG4BAAA-NonFDE
SSD,CSSD-V60GB2A,Corsair,Nova 2 60GB,942,28,90,https://ssd.userbenchmark.com/SpeedTest/8360/Corsair-Nova-2-SSD
SSD,,Sandisk,U110 24GB,943,28,3,https://ssd.userbenchmark.com/SpeedTest/11223/SanDisk-SSD-U110-24GB
SSD,,Toshiba,THNSNW128GMCP 128GB,944,28,64,https://ssd.userbenchmark.com/SpeedTest/5430/Toshiba-THNSNW128GMCP
SSD,SSDSA2M040G2GC,Intel,X25-M 40GB,945,27.6,1083,https://ssd.userbenchmark.com/SpeedTest/5085/INTEL-SSDSA2M040G2GC
SSD,,OCZ,VERTEX-TURBO 32GB,946,27.6,43,https://ssd.userbenchmark.com/SpeedTest/10536/OCZ-VERTEX-TURBO
SSD,,Patriot,Torqx 2 32GB SSD,947,27.6,103,https://ssd.userbenchmark.com/SpeedTest/4330/Patriot-Torqx-2-32GB-SSD
SSD,,Corsair,CSSD-V64GB2 64GB,948,27.6,125,https://ssd.userbenchmark.com/SpeedTest/5429/Corsair-CSSD-V64GB2
SSD,,OCZ,AGILITY3 360GB,949,27.1,126,https://ssd.userbenchmark.com/SpeedTest/3757/OCZ-AGILITY3
SSD,,Sandisk,i100 24GB,950,27,578,https://ssd.userbenchmark.com/SpeedTest/2946/SanDisk-SSD-i100-24GB
SSD,,OCZ,VERTEX2 80GB,951,26.8,151,https://ssd.userbenchmark.com/SpeedTest/4175/OCZ-VERTEX2
SSD,,Samsung,MMDOE56G5MXP-0VB 256GB,952,26.5,83,https://ssd.userbenchmark.com/SpeedTest/2430/SAMSUNG-MMDOE56G5MXP-0VB
SSD,V4-CT128V4SSD2,Crucial,V4 128GB,953,26.3,149,https://ssd.userbenchmark.com/SpeedTest/5400/V4-CT128V4SSD2
SSD,V4-CT256V4SSD2,Crucial,V4 256GB,954,26.2,140,https://ssd.userbenchmark.com/SpeedTest/4100/V4-CT256V4SSD2
SSD,NOC-MSATA-120G,OCZ,Nocti Series mSATA 120GB,955,26.2,127,https://ssd.userbenchmark.com/SpeedTest/2316/OCZ-NOCTI
SSD,,Corsair,CMFSSD-64GBG2D 64GB,956,25.6,155,https://ssd.userbenchmark.com/SpeedTest/1848/CORSAIR-CMFSSD-64GBG2D
SSD,,Samsung,MZMPA032HMCD-000 32GB,957,25.3,10,https://ssd.userbenchmark.com/SpeedTest/13406/SAMSUNG-MZMPA032HMCD-000
SSD,,OCZ,VERTEX-PLUS 60GB,958,24.8,515,https://ssd.userbenchmark.com/SpeedTest/5101/OCZ-VERTEX-PLUS
SSD,,Corsair,CMFSSD-256GBG2D 256GB,959,24.8,100,https://ssd.userbenchmark.com/SpeedTest/4873/CORSAIR-CMFSSD-256GBG2D
SSD,,OCZ,SUMMIT 128GB,960,24.7,42,https://ssd.userbenchmark.com/SpeedTest/4737/OCZ-SUMMIT
SSD,,OCZ,NOCTI 30GB,961,24.6,54,https://ssd.userbenchmark.com/SpeedTest/6687/OCZ-NOCTI
SSD,SV200S3256G,Kingston,SSDNow V Series 256GB,962,24.3,456,https://ssd.userbenchmark.com/SpeedTest/110/KINGSTON-SV200S3256G
SSD,,OCZ,VERTEX 64GB,963,24.3,366,https://ssd.userbenchmark.com/SpeedTest/2798/OCZ-VERTEX
SSD,,,CSSD-V60GB2 60GB,964,24.1,114,https://ssd.userbenchmark.com/SpeedTest/2886/CSSD-V60GB2
SSD,,OCZ,PETROL 64GB,965,24,33,https://ssd.userbenchmark.com/SpeedTest/9027/OCZ-PETROL
SSD,,Samsung,PM800 Series 2.5" 256GB,966,23.9,610,https://ssd.userbenchmark.com/SpeedTest/5330/SAMSUNG-SSD-PM800-Series-25--256GB
SSD,,Samsung,PM800 2.5" 128GB,967,23.6,627,https://ssd.userbenchmark.com/SpeedTest/4482/SAMSUNG-SSD-PM800-25--128GB
SSD,CSSD-V30GB2A,Corsair,Nova 2 30GB,968,23.6,87,https://ssd.userbenchmark.com/SpeedTest/15718/Corsair-Nova-2-SSD
SSD,,Samsung,PB22-JS3 FDE 2.5" 128GB,969,23,521,https://ssd.userbenchmark.com/SpeedTest/4180/SAMSUNG-SSD-PB22-JS3-FDE-25--128GB
SSD,,Samsung,PB22-JS3 FDE 2.5" 256GB,970,22.9,131,https://ssd.userbenchmark.com/SpeedTest/4863/SAMSUNG-SSD-PB22-JS3-FDE-25--256GB
SSD,,Samsung,MZMPA024HMCD-000L1 24GB,971,22.8,102,https://ssd.userbenchmark.com/SpeedTest/12709/SAMSUNG-MZMPA024HMCD-000L1
SSD,,Sandisk,U100 16GB,972,22.6,265,https://ssd.userbenchmark.com/SpeedTest/9035/SanDisk-SSD-U100-16GB
SSD,,Kingston,SMS100S232G 32GB,973,22.5,20,https://ssd.userbenchmark.com/SpeedTest/7090/KINGSTON-SMS100S232G
SSD,,Samsung,PM800 TH 64GB,974,22.3,234,https://ssd.userbenchmark.com/SpeedTest/7563/SAMSUNG-SSD-PM800-TH-64GB
SSD,,Corsair,CSSD-V32GB2 32GB,975,22.1,78,https://ssd.userbenchmark.com/SpeedTest/13318/Corsair-CSSD-V32GB2
SSD,,Kingston,SV100S2128G 128GB,976,21.9,717,https://ssd.userbenchmark.com/SpeedTest/2099/KINGSTON-SV100S2128G
SSD,,Samsung,MMCRE28G8MXP-0VBL1 128GB,977,21.6,354,https://ssd.userbenchmark.com/SpeedTest/3630/SAMSUNG-MMCRE28G8MXP-0VBL1
SSD,,Kingston,SV100S2 256GB,978,21.4,88,https://ssd.userbenchmark.com/SpeedTest/3014/KINGSTON-SV100S2
SSD,,Sandisk,i100 16GB,979,21.4,96,https://ssd.userbenchmark.com/SpeedTest/6521/SanDisk-SSD-i100-16GB
SSD,SNV425S2128GB,Kingston,SSDNow SNV Series 128GB,980,21,694,https://ssd.userbenchmark.com/SpeedTest/3487/KINGSTON-SNV425S2128GB
SSD,,Corsair,CMFSSD-128D1 128GB,981,20.7,44,https://ssd.userbenchmark.com/SpeedTest/1549/Corsair-CMFSSD-128D1
SSD,,Kingston,SV100S264G 64GB,982,20.5,1213,https://ssd.userbenchmark.com/SpeedTest/5192/KINGSTON-SV100S264G
SSD,,Transcend,TS128GSSD25S-M 128GB,983,19.9,191,https://ssd.userbenchmark.com/SpeedTest/5489/TS128GSSD25S-M
SSD,,Samsung,PM800 mSATA 64GB,984,19.4,6,https://ssd.userbenchmark.com/SpeedTest/9744/SAMSUNG-SSD-PM800-mSATA
SSD,,Samsung,MBG4GC 31GB,985,18.7,709,https://ssd.userbenchmark.com/SpeedTest/6544/Samsung-MBG4GC
SSD,,Samsung,MCG8GC 63GB,986,18.7,390,https://ssd.userbenchmark.com/SpeedTest/2089/Samsung-MCG8GC
SSD,SNV425S264GB,Kingston,SSDNow SNV Series 64GB,987,18.5,995,https://ssd.userbenchmark.com/SpeedTest/2043/KINGSTON-SNV425S264GB
SSD,,Transcend,TS64GSSD25S-M 64GB,988,18.1,90,https://ssd.userbenchmark.com/SpeedTest/5160/TS64GSSD25S-M
SSD,,Patriot,Warp V2 64GB SSD,989,17.5,7,https://ssd.userbenchmark.com/SpeedTest/11678/Patriot-Warp-V2-64GB-SSD
SSD,,Toshiba,THNSNB128GMCJ 128GB,990,16.1,323,https://ssd.userbenchmark.com/SpeedTest/3691/TOSHIBA-THNSNB128GMCJ
SSD,,Samsung,RBX Series 128GB M,991,15.2,191,https://ssd.userbenchmark.com/SpeedTest/6409/SAMSUNG-SSD-RBX-Series-128GB-M
SSD,,Samsung,MMCQE28G8MUP-0VA 128GB,992,14.2,102,https://ssd.userbenchmark.com/SpeedTest/6149/SAMSUNG-MMCQE28G8MUP-0VA
SSD,,Sandisk,iSSD P4 8GB,993,12.7,172,https://ssd.userbenchmark.com/SpeedTest/3309/SanDisk-iSSD-P4-8GB
SSD,,,OS 500GB,994,10.7,5,https://ssd.userbenchmark.com/SpeedTest/12673/OS
SSD,,,HTS545050A7E380 500GB,995,9.17,124,https://ssd.userbenchmark.com/SpeedTest/7371/HTS545050A7E380
SSD,,Toshiba,THNS128GE8BBDC 128GB,996,9.09,44,https://ssd.userbenchmark.com/SpeedTest/6170/TOSHIBA-THNS128GE8BBDC
